,Unnamed: 0,bulk_modulus,shear_modulus,suspect_value,Allred-Rochow_EN_feat_1,Allred-Rochow_EN_feat_2,Allred-Rochow_EN_feat_3,Allred-Rochow_EN_feat_4,Gillman_number_VE_feat_1,Gillman_number_VE_feat_2,Gillman_number_VE_feat_3,Gillman_number_VE_feat_4,Gilman_electron_density,Gordy_EN_feat_1,Gordy_EN_feat_2,Gordy_EN_feat_3,Gordy_EN_feat_4,Laue_class,Martynov_EN_feat_1,Martynov_EN_feat_2,Martynov_EN_feat_3,Martynov_EN_feat_4,Mendeleev_number_feat_1,Mendeleev_number_feat_2,Mendeleev_number_feat_3,Mendeleev_number_feat_4,Mulliken_EN_feat_1,Mulliken_EN_feat_2,Mulliken_EN_feat_3,Mulliken_EN_feat_4,Pauling_EN_feat_1,Pauling_EN_feat_2,Pauling_EN_feat_3,Pauling_EN_feat_4,Zungar_radius_feat_1,Zungar_radius_feat_2,Zungar_radius_feat_3,Zungar_radius_feat_4,anisotropy,atomic_number_feat_1,atomic_number_feat_2,atomic_number_feat_3,atomic_number_feat_4,atomic_radius_feat_1,atomic_radius_feat_2,atomic_radius_feat_3,atomic_radius_feat_4,atomic_weight_feat_1,atomic_weight_feat_2,atomic_weight_feat_3,atomic_weight_feat_4,boiling_point_feat_1,boiling_point_feat_2,boiling_point_feat_3,boiling_point_feat_4,cohesive_energy_feat_1,cohesive_energy_feat_2,cohesive_energy_feat_3,cohesive_energy_feat_4,covalent_radius_feat_1,covalent_radius_feat_2,covalent_radius_feat_3,covalent_radius_feat_4,crystal_class,crystal_radius_feat_1,crystal_radius_feat_2,crystal_radius_feat_3,crystal_radius_feat_4,crystal_system,density,density_feat_1,density_feat_2,density_feat_3,density_feat_4,electron_density,family_number_feat_1,family_number_feat_2,family_number_feat_3,family_number_feat_4,first_ionization_energy_feat_1,first_ionization_energy_feat_2,first_ionization_energy_feat_3,first_ionization_energy_feat_4,group_number_feat_1,group_number_feat_2,group_number_feat_3,group_number_feat_4,heat_of_atomization_feat_1,heat_of_atomization_feat_2,heat_of_atomization_feat_3,heat_of_atomization_feat_4,heat_of_fusion_feat_1,heat_of_fusion_feat_2,heat_of_fusion_feat_3,heat_of_fusion_feat_4,heat_of_vaporization_feat_1,heat_of_vaporization_feat_2,heat_of_vaporization_feat_3,heat_of_vaporization_feat_4,inversion_centre,ionic_radius_feat_1,ionic_radius_feat_2,ionic_radius_feat_3,ionic_radius_feat_4,melting_point_feat_1,melting_point_feat_2,melting_point_feat_3,melting_point_feat_4,metallic_valence_feat_1,metallic_valence_feat_2,metallic_valence_feat_3,metallic_valence_feat_4,number_VE_feat_1,number_VE_feat_2,number_VE_feat_3,number_VE_feat_4,number_d_electrons_feat_1,number_d_electrons_feat_2,number_d_electrons_feat_3,number_d_electrons_feat_4,number_outer_shell_electrons_feat_1,number_outer_shell_electrons_feat_2,number_outer_shell_electrons_feat_3,number_outer_shell_electrons_feat_4,number_p_electrons_feat_1,number_p_electrons_feat_2,number_p_electrons_feat_3,number_p_electrons_feat_4,number_s_electrons_feat_1,number_s_electrons_feat_2,number_s_electrons_feat_3,number_s_electrons_feat_4,outer_shell_electron_density,period_number_feat_1,period_number_feat_2,period_number_feat_3,period_number_feat_4,polar_axis,polarizability_feat_1,polarizability_feat_2,polarizability_feat_3,polarizability_feat_4,reduced_volume,space_group_number,specific_heat_feat_1,specific_heat_feat_2,specific_heat_feat_3,specific_heat_feat_4,thermal_conductivity_feat_1,thermal_conductivity_feat_2,thermal_conductivity_feat_3,thermal_conductivity_feat_4,valence_electron_density,volume_per_atom
1199,1199,308.913403382965,147.057999823746,False,5.019,0.138000000000001,1.65,2.544,10.0,4,4,4,0.8697946728603871,10.53155,1.4353,3.2713,5.6246,3,5.37,1.26,2.0,2.37,150.5,7,49,77,11.85,1.38,3.72,6.27,5.04,0.12,1.66,2.55,4.3,6.04,0.64,2.44,0.490093837759604,42.0,60,6,24,2.8,2.8,0.7,1.4,90.00515,131.9663,12.011,51.9961,9517.875,1364.85,2945.15,5100.15,13.52,2.44,4.1,7.37,2.54,2.0,0.77,1.18,8,1.43,1.7,0.29,0.76,3,6.5,14.298,14.544,3.513,7.19,0.217448668215097,13.0,2,4,7,2065.5,213,653,1086,23.0,10,6,14,1312.5,243,397,717,145.35,189.3,16.9,120.0,872.25,321.3,344.3,355.8,1,2.8,2.8,0.7,1.4,6835.375,889.85,2130.15,3640.15,12.67,9.34,4.0,5.78,13.0,10,4,6,7.5,15,0,5,5.5,5,1,4,2.0,4,0,2,3.5,1,1,2,0.543621670537742,8.0,8,2,4,0,19.2,31.2,1.8,11.6,92.03,63,1.195,0.31,0.45,0.52,160.55,241.1,20.0,93.7,1.08724334107548,9.197573001558391
1200,1200,40.0691102712167,7.911864748076989,False,3.1305,3.675,1.2930000000000001,1.656,5.5,7,2,3,0.20543704696020998,7.8378,9.7266,2.9745,4.2337,11,3.1,3.58,1.31,1.63,146.5,157,68,75,6.525,5.55,3.1,3.75,3.325,4.03,1.31,1.78,4.09,4.12,2.03,2.05,1.0,79.5,135,12,49,3.075,3.15,1.5,1.55,184.3795,320.149,24.305,114.818,4211.3,5696.3,1363.15,2353.15,4.535,6.05,1.51,2.52,2.84,2.96,1.36,1.44,37,1.84,1.96,0.86,0.94,7,6.29,11.835,20.19,1.74,7.31,0.0513592617400524,8.5,13,2,5,1206.0,936,558,738,20.5,37,2,13,438.5,581,148,243,9.3715,0.834999999999999,3.263,8.954,410.95,567.1,127.4,231.5,1,3.075,3.15,1.5,1.55,1105.7,367.1,429.75,922.15,6.16,8.32,2.0,3.44,5.5,7,2,3,15.0,30,0,10,4.0,4,2,2,1.5,3,0,1,4.0,4,2,2,0.164349637568168,9.0,12,3,5,0,19.85,18.5,9.7,10.6,97.34,221,0.855,0.33,0.23,1.02,200.4,88.8,81.6,156.0,0.20543704696020998,24.3383560754182
1201,1201,264.807737144459,94.0412836708812,False,2.31,1.98,1.32,1.65,6.0,8,2,5,0.420392500063602,8.95955,11.0149,3.4521,7.2335,9,2.7,2.0,1.7,1.85,79.0,70,44,57,6.72,6.16,3.64,4.9,2.865,3.07,1.33,2.2,4.0625,2.475,2.65,2.825,0.739918699186992,96.0,112,40,76,2.075,1.05,1.3,1.55,235.842,289.236,91.22399999999999,190.23,7628.225,5956.15,4650.15,5303.15,11.295,10.09,6.25,8.17,1.985,1.07,1.26,1.45,32,1.2,0.68,0.77,0.86,6,15.68,25.855,38.69,6.51,22.6,0.24022428575063,6.0,4,4,4,1159.0,1038,640,839,10.0,12,4,8,1095.5,973,609,791,40.25,46.7,16.9,31.8,775.1,1433.8,58.2,746.0,1,2.075,1.05,1.3,1.55,4380.725,4511.15,2125.15,3318.15,7.78,7.56,4.0,5.78,10.0,12,4,8,7.0,10,2,6,3.0,2,2,2,0.0,0,0,0,3.0,2,2,2,0.24022428575063,8.5,7,5,6,0,17.45,0.8999999999999989,8.5,17.9,199.75,194,0.265,0.01,0.13,0.27,98.95,152.5,22.7,87.6,0.7206728572518891,16.6511058093114
1202,1202,137.281192817226,38.5254589044586,False,1.65,0.54,1.38,1.92,2.0,0,2,2,0.232176774889284,5.5575,4.8432,3.1359,7.9791,11,1.525,0.67,1.19,1.86,54.5,23,43,66,4.61,2.32,3.45,5.77,2.04,1.0,1.54,2.54,2.62,0.0800000000000001,2.58,2.66,1.0,50.5,57,22,79,1.375,0.0499999999999998,1.35,1.4,122.42327,149.08653999999999,47.88,196.96653999999998,3456.65,207.0,3353.15,3560.15,4.33,1.04,3.81,4.85,1.33,0.02,1.32,1.34,37,1.13,0.76,0.75,1.51,7,11.8,11.92,14.76,4.54,19.3,0.4353314529174071,4.0,0,4,4,774.5,231,659,890,7.5,7,4,11,418.0,104,366,470,14.0,2.9,12.55,15.45,377.7,86.6,334.4,421.0,1,1.375,0.0499999999999998,1.35,1.4,1635.15,596.0,1337.15,1933.15,4.72,1.44,4.0,5.44,7.5,7,4,11,6.0,8,2,10,1.5,1,1,2,0.0,0,0,0,1.5,1,1,2,0.174132581166963,5.0,2,4,6,0,10.35,8.5,6.1,14.6,34.46,221,0.324,0.392,0.128,0.52,169.45,295.1,21.9,317.0,0.8706629058348142,17.2282520588351
1203,1203,238.926704862789,122.072207392966,False,3.135,2.91,1.53,1.68,6.5,5,3,4,0.5101808723222649,8.5204,2.1718,3.2021,7.4345,11,4.265,4.79,1.87,2.22,99.0,78,46,60,8.1,5.4,3.6,5.4,3.545,2.69,1.63,2.2,4.959,4.662,2.43,2.628,1.0,73.0,8,23,77,2.7,2.7,1.35,1.35,172.52225,39.3955,50.9415,192.22,7681.3,6556.3,3653.15,4403.15,11.435,8.99,5.31,6.94,2.465,2.39,1.22,1.27,37,1.405,1.27,0.68,0.77,7,10.44,20.365,4.07,6.11,22.4,0.255090436161133,8.0,8,4,4,1415.5,1075,651,878,12.0,6,5,9,1103.5,877,514,665,44.4,36.6,20.9,26.1,302.678,602.644,0.452,604.0,1,2.7,2.7,1.35,1.35,4586.3,3806.3,2163.15,2683.15,10.39,9.22,5.0,5.78,12.0,6,5,9,8.0,2,3,7,4.0,4,2,2,0.0,0,0,0,4.0,4,2,2,0.291531927041295,9.0,6,4,6,0,22.4,29.6,7.6,12.4,109.74,223,0.8,1.34,0.13,0.49,119.55,54.9,30.7,147.0,1.0203617446445299,13.7206241546004
1204,1204,176.986368473582,44.0299214482592,False,2.877,1.766,1.88,1.994,5.0,2,3,4,0.571750987385051,5.8994,2.5176,3.5791,4.6406,9,2.755,1.53,1.76,1.99,100.5,43,61,79,6.7,4.2,4.4,4.6,2.915,1.81,1.91,2.01,2.96,2.8,1.56,2.18,0.855361785434612,44.0,24,28,32,1.975,1.45,1.25,1.35,94.9984,44.7768,58.6934,72.61,4554.725,2903.15,3003.15,3103.15,6.365,5.03,3.85,4.44,1.76,1.08,1.15,1.22,32,0.965,0.87,0.53,0.7,6,8.59,11.56,12.48,5.32,8.9,0.38116732492336697,7.0,2,4,6,1118.0,712,737,762,17.0,6,10,14,618.5,483,377,430,35.94,2.0,17.47,36.94,535.85,409.9,330.9,370.4,1,1.975,1.45,1.25,1.35,2336.425,2231.75,1220.55,1726.15,7.78,7.56,4.0,5.78,12.0,16,4,10,8.0,16,0,8,4.0,0,2,4,1.0,2,0,2,3.0,2,2,2,0.49007227490147204,6.0,4,4,4,0,9.85,7.5,6.1,6.8,73.43,194,0.6,0.56,0.32,0.44,120.65,121.5,59.9,90.7,1.1435019747701,12.2430921055599
1205,1205,87.0813988543379,52.633541076101,False,1.7690000000000001,0.778,1.38,2.158,4.0,4,2,6,0.39368807841349396,4.28885,2.3059,3.1359,5.4418,9,2.12,0.52,1.86,2.38,66.5,47,43,90,4.47,2.04,3.45,5.49,1.82,0.56,1.54,2.1,2.125,0.91,1.67,2.58,0.7332933413317341,37.0,30,22,52,1.4,0.0,1.4,1.4,87.74,79.72,47.88,127.6,2411.55,2297.2,1262.95,3560.15,3.52,2.66,2.19,4.85,1.34,0.04,1.32,1.36,32,0.93,0.36,0.75,1.11,6,7.17,5.39,1.7,4.54,6.24,0.246055049008434,5.0,2,4,6,764.0,210,659,869,10.0,12,4,16,333.5,273,197,470,16.47,2.04,15.45,17.49,236.775,368.45,52.55,421.0,1,1.4,0.0,1.4,1.4,1327.9,1210.5,722.65,1933.15,3.0,2.0,2.0,4.0,5.0,2,4,6,6.0,8,2,10,2.0,0,2,2,2.0,4,0,4,2.0,0,2,2,0.19684403920674698,4.5,1,4,5,0,10.05,9.1,5.5,14.6,81.35,194,0.36,0.32,0.2,0.52,12.125,19.55,2.35,21.9,0.492110098016868,20.3206559676352
1206,1206,124.68055219991001,95.1394378105279,False,2.576,2.512,1.32,1.916,5.0,6,2,4,0.361087119644493,5.91125,4.9183,3.4521,4.1852,3,2.83,2.26,1.7,1.98,100.0,112,44,78,6.59,5.9,3.64,4.77,2.565,2.47,1.33,1.9,2.8325,0.0149999999999997,1.42,2.825,0.49644127141792893,34.0,12,14,40,1.875,0.65,1.1,1.55,73.6975,35.053000000000004,28.0855,91.22399999999999,4953.225,606.150000000001,2628.15,4650.15,7.755,3.01,4.63,6.25,1.835,0.77,1.11,1.45,8,0.83,0.0599999999999999,0.4,0.86,3,4.91,5.585,1.85,2.33,6.51,0.160483164286441,8.0,8,4,6,1107.0,934,640,787,16.0,24,4,14,756.5,295,452,609,59.0,84.2,16.9,50.55,413.32,710.24,58.2,384.22,1,1.875,0.65,1.1,1.55,2745.725,1241.15,1683.15,2125.15,6.0,4.0,4.0,4.0,6.0,4,4,4,1.0,2,0,2,5.0,6,2,4,2.0,4,0,2,3.0,2,2,2,0.361087119644493,5.5,1,3,5,0,14.35,7.1,5.4,17.9,99.7,63,0.845,1.15,0.27,0.71,159.35,273.3,22.7,148.0,0.481449492859324,16.6164885801169
1207,1207,196.805772541128,72.22634659113609,False,2.34,1.92,1.38,1.65,5.0,6,2,4,0.43180766460221204,4.83925,3.4067,3.1359,3.2713,9,2.93,2.14,1.86,2.0,70.5,55,43,49,5.445,3.99,3.45,3.72,2.43,1.78,1.54,1.66,3.73,2.3,2.44,2.58,0.744634382068682,35.0,26,22,24,2.1,1.4,1.4,1.4,75.9361,56.1122,47.88,51.9961,4725.225,2330.15,2945.15,3560.15,6.525,3.35,4.1,4.85,1.84,1.04,1.18,1.32,32,1.135,0.77,0.75,0.76,6,6.05,9.46,9.84,4.54,7.19,0.23989314700122896,6.0,4,4,4,982.5,647,653,659,8.0,8,4,6,632.0,324,397,470,24.625,18.35,15.45,16.9,554.8,267.6,344.3,421.0,1,2.1,1.4,1.4,1.4,3096.725,2327.15,1933.15,2130.15,7.78,7.56,4.0,5.78,8.0,8,4,6,6.0,8,2,5,2.0,0,1,2,0.0,0,0,0,2.0,0,1,2,0.21590383230110602,6.0,4,4,4,0,18.9,8.6,11.6,14.6,166.68,194,0.71,0.38,0.45,0.52,104.65,165.5,21.9,93.7,0.7196794410036859,13.8950752658068
1208,1208,242.600071514123,88.38757667424672,False,2.42,2.16,1.34,1.75,6.5,7,3,5,0.589891948394905,6.6306,0.1136,3.3437,6.5738,9,3.01,2.14,1.94,2.04,76.0,56,48,52,5.775,3.33,3.72,4.11,2.3,1.6,1.5,1.55,3.615,1.65,2.22,2.79,0.7414566238007758,61.5,23,25,73,2.125,1.35,1.4,1.45,145.412,71.0718,54.93805,180.9479,5084.225,1227.85,2235.15,5698.15,6.97,2.26,2.92,8.1,1.84,1.0,1.17,1.34,32,1.2,0.84,0.78,0.81,6,11.87,15.73,1.74,7.43,16.6,0.294945974197453,6.0,4,4,4,1097.5,673,717,761,9.5,9,5,7,672.0,220,281,782,27.85,7.5,12.05,31.6,637.5,211.0,266.0,743.0,1,2.125,1.35,1.4,1.45,3151.725,234.85,1517.15,3269.15,8.28,6.56,5.0,5.78,9.5,9,5,7,6.5,7,3,5,3.0,2,2,2,0.0,0,0,0,3.0,2,2,2,0.294945974197453,7.0,2,4,6,0,15.95,5.7,9.4,13.1,162.74,194,0.55,0.82,0.14,0.48,36.57,41.86,7.82,57.5,0.8848379225923578,13.5618057201289
1209,1209,214.21143780331903,89.27421868522042,False,3.055,3.43,1.34,1.59,6.0,6,3,3,0.4004651026103351,8.9689,4.7902,3.7880000000000003,6.5738,5,4.09,4.3,1.94,2.08,117.0,138,48,62,8.73,9.24,4.11,4.45,4.05,5.1,1.5,2.2,5.07,4.56,2.45,2.79,0.658109811565952,105.5,65,46,73,2.825,2.75,1.4,1.45,250.10395,138.3121,106.42,180.9479,7968.8,4541.3,3413.15,5698.15,9.885,3.57,3.89,8.1,2.59,2.5,1.28,1.34,16,1.56,1.56,0.78,0.78,4,13.86,26.3,19.4,12.0,16.6,0.250290689131459,8.0,8,4,4,1586.5,1651,761,804,17.5,25,5,10,958.0,352,378,782,42.2,21.2,17.6,31.6,907.0,328.0,357.0,743.0,1,2.825,2.75,1.4,1.45,4375.3,2212.3,1827.15,3269.15,11.17,12.34,5.0,5.78,17.5,25,5,10,16.5,27,3,10,1.0,2,0,2,0.0,0,0,0,1.0,2,0,2,0.13348836753677804,10.5,9,5,6,0,13.75,1.3,4.8,13.1,59.92,139,0.43,0.58,0.14,0.24,136.45,157.9,57.5,71.8,1.00116275652584,14.9825789086002
1210,1210,246.364334590811,114.116956233421,False,2.485,1.91,1.53,1.72,4.5,3,3,3,0.42046004377677293,9.32185,12.2395,3.2021,7.7208,3,3.02,1.6,1.91,2.22,86.0,80,46,63,7.4,7.6,3.6,5.6,3.095,2.93,1.63,2.28,3.915,2.97,2.43,2.7,0.501027996500438,89.5,133,23,78,2.025,1.35,1.35,1.35,220.55075,339.2185,50.9415,195.08,5926.725,4547.15,3653.15,4100.15,8.495,6.37,5.31,5.84,1.91,1.38,1.22,1.3,8,1.08,0.8,0.68,0.74,3,17.11,24.455,36.69,6.11,21.4,0.35038336981397694,6.0,4,4,4,1193.5,1085,651,868,12.5,15,5,10,822.0,616,514,565,30.05,18.3,19.6,20.9,510.226,1019.548,0.452,510.0,1,2.025,1.35,1.35,1.35,3126.725,1927.15,2045.15,2163.15,8.28,6.56,5.0,5.78,12.5,15,5,10,10.5,15,3,9,2.0,0,1,2,0.0,0,0,0,2.0,0,1,2,0.21023002188838602,8.0,8,4,6,0,12.7,0.6,6.5,12.4,42.81,71,0.375,0.23,0.13,0.49,86.95,112.5,30.7,71.6,1.05115010944193,14.270083659091899
1211,1211,153.834872250014,41.736236878192,False,3.32,4.4,1.12,1.84,6.5,11,1,4,0.33950963369400206,6.94855,7.0885,3.4043,3.4976,7,3.285,3.75,1.41,1.72,93.0,162,12,58,8.045,9.71,3.19,4.3,3.43,4.42,1.22,1.88,4.5,3.12,2.02,2.94,0.47062946949420104,60.0,42,27,39,2.925,2.25,1.35,1.8,132.852725,87.89375,58.9332,88.90585,6519.8,5819.3,3143.15,3610.15,8.77,8.8,4.37,4.39,2.55,1.86,1.16,1.62,24,1.33,0.58,0.54,1.04,5,7.49,15.585,22.23,4.47,8.9,0.20370578021640098,7.5,9,3,4,1440.0,1680,600,760,15.0,24,3,9,849.0,852,423,425,29.985,37.17,11.4,16.19,746.25,766.5,363.0,376.5,1,2.95,2.2,1.35,1.85,3550.3,3508.3,1768.15,1796.15,10.17,14.34,3.0,5.78,15.0,24,3,9,11.0,20,1,7,4.0,4,2,2,0.0,0,0,0,4.0,4,2,2,0.271607706955202,8.5,7,4,5,0,22.6,0.19999999999999898,7.5,22.7,176.8,166,0.78,0.96,0.3,0.42,158.6,282.8,17.2,100.0,0.814823120865605,14.7271226020834
1212,1212,216.60926311970903,105.268451785233,False,3.075,3.03,1.53,1.56,6.5,5,3,4,0.5116568881241931,6.66625,5.8801,3.2021,3.7262,11,4.325,4.67,1.99,2.22,98.5,79,46,59,7.55,6.5,3.6,4.3,3.585,2.61,1.63,2.28,4.905,4.77,2.43,2.52,1.0,57.0,24,23,45,2.7,2.7,1.35,1.35,127.865,49.919,50.9415,102.9055,7479.8,6959.3,3653.15,4000.15,10.84,10.18,5.31,5.75,2.455,2.41,1.22,1.25,37,1.425,1.23,0.68,0.81,7,7.76,15.365,5.93,6.11,12.4,0.255828444062097,8.0,8,4,4,1336.5,1233,651,720,12.0,6,5,9,1049.0,986,514,556,42.1,41.2,20.9,21.5,247.178,491.644,0.452,493.0,1,2.7,2.7,1.35,1.35,4364.3,4250.3,2163.15,2239.15,10.39,9.22,5.0,5.78,12.0,6,5,9,8.5,1,3,8,3.5,5,1,2,0.0,0,0,0,3.5,5,1,2,0.21928152348179697,8.5,7,4,5,0,22.9,28.6,8.6,12.4,109.49,223,0.856,1.228,0.242,0.49,121.05,57.9,30.7,150.0,1.0233137762483902,13.681043219535198
1213,1213,41.8560387010659,20.892017926715802,False,7.0845,10.989,1.59,4.1930000000000005,12.0,18,3,7,0.7679730715884592,17.0221,26.4682,3.7880000000000003,10.0854,7,6.71,9.26,2.08,3.78,170.5,217,62,93,17.84,26.78,4.45,10.41,7.07,9.74,2.2,3.98,1.8325,1.235,0.405,2.45,0.8087555872563009,36.5,19,9,46,1.45,0.1,0.5,1.4,81.7076045,49.424791,18.998403,106.42,1834.15,3158.0,85.05,3413.15,3.205,1.37,0.84,3.89,1.72,0.88,0.72,1.28,32,2.175,2.79,0.78,1.19,5,5.21,6.00255,11.9949,0.0017,12.0,0.326388555425095,14.0,20,4,8,2923.5,4239,804,1681,30.5,41,10,17,307.5,141,79,378,9.1828,16.8344,0.2552,17.6,183.4047,347.1906,3.2698,357.0,0,1.45,0.1,0.5,1.4,993.6,1667.1,53.35,1827.15,2.89,5.78,0.0,5.78,15.5,11,7,10,5.0,10,0,10,10.5,21,0,7,7.5,15,0,5,3.0,6,0,2,0.5375811501119211,5.5,1,2,5,1,3.3510000000000004,2.898,0.634,4.8,156.37,150,1.35,2.22,0.24,0.82,35.94185,71.7163,0.0279,71.8,1.30555422170038,13.021289899288002
1214,1214,103.983384261757,49.2951626823551,False,7.1895,10.779000000000002,1.8,4.1930000000000005,13.0,16,5,7,0.8658189950889741,16.8376,26.8372,3.4189999999999996,10.0854,11,6.505,9.67,1.67,3.78,167.0,224,55,93,17.645,27.17,4.06,10.41,6.885,10.11,1.83,3.98,1.6625,0.895,0.405,2.11,1.0,26.5,1,9,26,1.45,0.1,0.5,1.4,56.421104500000006,1.148209,18.998403,55.847,1639.15,2768.0,85.05,3023.15,3.4,1.76,0.84,4.28,1.665,0.99,0.72,1.17,37,2.13,2.88,0.69,1.19,7,3.38,3.93255,7.8549,0.0017,7.86,0.270568435965304,14.0,20,4,8,2902.5,4281,762,1681,29.5,43,8,17,327.5,181,79,418,7.2828,13.0344,0.2552,13.8,179.7047,339.7906,3.2698,349.6,1,1.45,0.1,0.5,1.4,984.1,1648.1,53.35,1808.15,2.89,5.78,0.0,5.78,14.5,13,7,8,3.0,6,0,6,11.5,19,2,7,7.5,15,0,5,4.0,4,2,2,0.649364246316731,5.0,2,2,4,0,5.151,6.497999999999999,0.634,8.4,55.48,221,1.45,2.02,0.44,0.82,40.14185,80.1163,0.0279,80.2,1.08227374386122,13.859709786994
1215,1215,57.367516996972796,29.997017159643804,False,2.8995,1.959,1.2930000000000001,1.92,4.0,4,2,2,0.20028591803648396,8.4513,0.944400000000001,2.9745,7.9791,7,2.56,2.74,1.19,1.31,135.0,138,66,68,8.51,5.48,3.75,5.77,3.235,1.39,1.31,2.54,4.375,3.43,2.03,2.66,0.9671901140684409,57.5,43,12,79,2.925,3.15,1.35,1.5,134.94077,124.05153999999999,24.305,196.96653999999998,3721.3,736.3,1363.15,3353.15,4.17,0.72,1.51,3.81,2.71,2.74,1.34,1.36,24,2.045,1.07,0.86,1.51,5,5.61,12.26,14.08,1.74,19.3,0.162732308404643,5.0,2,2,4,1552.0,1324,738,890,8.5,5,2,11,405.0,78,148,366,19.706,14.312000000000001,8.954,12.55,358.3,47.800000000000104,127.4,334.4,1,2.925,3.15,1.35,1.5,2051.8,1429.3,922.15,1337.15,5.72,0.56,2.0,5.44,8.5,5,2,11,5.0,10,0,10,3.5,5,1,2,0.0,0,0,0,3.5,5,1,2,0.150214438527363,7.5,3,3,6,0,18.95,25.7,6.1,10.6,478.96,165,1.594,2.932,0.128,1.02,392.5,151.0,156.0,317.0,0.650929233618572,19.971449012563
1216,1216,167.59368392790302,117.79661951963699,False,2.246,1.8119999999999998,1.34,1.5759999999999998,3.5,1,2,3,0.43536958367965506,7.0811,1.0146,3.7942,6.5738,11,2.42,0.96,1.45,1.94,91.0,86,48,67,6.955,5.69,4.11,4.9,2.32,1.64,1.5,1.57,2.475,0.63,1.08,2.79,1.0,40.5,65,4,73,1.775,0.65,1.05,1.45,99.48613,162.92354,9.01218,180.9479,6092.225,788.1500000000011,3243.15,5698.15,7.37,1.46,3.32,8.1,1.57,0.46,0.9,1.34,37,0.8,0.0399999999999999,0.41,0.78,7,9.59,10.15,12.9,1.85,16.6,0.203172472383839,4.0,0,2,4,1279.5,1037,761,899,4.5,1,2,5,715.0,134,324,782,28.0,7.2,12.2,31.6,663.9,158.2,292.4,743.0,1,1.775,0.65,1.05,1.45,3185.725,166.85,1551.15,3269.15,4.5,1.0,2.0,5.0,4.5,1,2,5,1.5,3,0,3,3.0,2,2,2,0.0,0,0,0,3.0,2,2,2,0.348295666943724,5.0,2,2,6,0,12.15,1.9,5.6,13.1,68.88,227,1.89,3.5,0.14,1.82,228.75,342.5,57.5,200.0,0.609517417151516,11.484495443482801
1217,1217,88.9138766923609,51.602495198396596,False,3.7560000000000002,4.3919999999999995,1.56,1.984,9.5,11,4,5,0.366270360786483,9.35605,11.2597,3.7262,4.9953,10,4.205,4.43,1.99,2.14,157.0,196,59,85,9.425,10.25,4.3,4.85,4.215,3.87,2.05,2.28,3.9075,2.775,1.765,2.52,1.0,99.0,108,45,51,2.85,3.0,1.35,1.45,234.09275,262.3745,102.9055,121.76,5334.8,2669.3,2223.15,4000.15,7.0,2.5,2.75,5.75,2.725,2.95,1.25,1.4,34,1.755,1.89,0.81,0.9,7,7.91,16.235,7.67,6.69,12.4,0.14243847363918802,11.0,14,4,6,1611.0,1782,720,834,27.0,36,9,15,671.0,230,262,556,40.555,38.11,19.87,21.5,362.21,261.58,77.14,493.0,1,2.85,3.0,1.35,1.45,2475.8,473.3,904.15,2239.15,7.39,3.22,3.0,5.78,12.0,6,5,9,19.0,22,8,10,3.5,5,1,2,4.5,9,0,3,3.5,5,1,2,0.12209012026216098,10.0,10,5,5,0,14.2,11.2,6.6,8.6,393.09,204,0.436,0.38799999999999996,0.21,0.242,111.45,77.1,24.3,150.0,0.5697538945567521,24.5720128177299
1218,1218,222.78522535269698,103.56240119541701,False,2.955,2.55,1.41,1.68,6.5,5,3,4,0.413538530689974,8.9707,3.0724,3.5023,7.4345,11,3.98,4.22,1.87,2.03,100.5,81,47,60,8.7,6.6,4.0,5.4,3.5,2.6,1.6,2.2,5.454,5.652,2.628,2.76,1.0,100.0,46,41,77,2.85,3.0,1.35,1.45,235.46957,86.49914,92.90638,192.22,9724.3,10642.3,4403.15,5015.15,14.825,15.77,6.94,7.57,2.645,2.75,1.27,1.34,37,1.555,1.57,0.77,0.78,7,11.55,24.055,3.31,8.57,22.4,0.206769265344987,8.0,8,4,4,1417.0,1078,652,878,12.0,6,5,9,1421.5,1513,665,726,52.65,53.1,26.1,26.4,1325.0,1442.0,604.0,682.0,1,2.85,3.0,1.35,1.45,5453.3,5540.3,2683.15,2741.15,10.39,9.22,5.0,5.78,12.0,6,5,9,9.5,5,4,7,2.5,1,1,2,0.0,0,0,0,2.5,1,1,2,0.177230798867132,10.5,9,5,6,0,27.35,39.5,7.6,15.7,135.4,223,0.455,0.65,0.13,0.26,154.05,14.1,53.7,147.0,0.827077061379948,16.9270805028029
