,mpid,eps_electronic,eps_total,last phdos peak,structure,formula
336,mp-23127,5.5362924065646135,28.8849226837962,652.5857272384436,"Full Formula (Ba2 Bi1 Sb1 O6)
Reduced Formula: Ba2BiSbO6
abc   :   6.108700   6.108494   6.134004
angles:  60.381818  60.136370  59.998884
Sites (10)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  O     0.29558   0.239887  0.700894
  1  O     0.23636   0.760113  0.299106
  2  O     0.70442   0.760113  0.299106
  3  O     0.76364   0.239887  0.700894
  4  O     0.731421  0.323342  0.213816
  5  O     0.268579  0.676658  0.786184
  6  Sb    0.5       0.5       0.5
  7  Ba    0.24915   0.246855  0.254845
  8  Ba    0.75085   0.753145  0.745155
  9  Bi    0         0         0",Ba2BiSbO6
337,mp-23167,5.8243686735249325,52.91057165767154,155.58576670113467,"Full Formula (Tl1 Cl1)
Reduced Formula: TlCl
abc   :   3.900812   3.900812   3.900812
angles:  90.000000  90.000000  90.000000
Sites (2)
  #  SP      a    b    c
---  ----  ---  ---  ---
  0  Cl    0.5  0.5  0.5
  1  Tl    0    0    0",TlCl
338,mp-2319,18.029279159813324,30.04103070817164,470.5857416895698,"Full Formula (P4 Os2)
Reduced Formula: P2Os
abc   :   2.948437   5.126944   5.935196
angles:  90.000000  90.000000  90.000000
Sites (6)
  #  SP      a         b         c
---  ----  ---  --------  --------
  0  P     0.5  0.337553  0.872203
  1  P     0.5  0.662447  0.127797
  2  P     0    0.162447  0.372203
  3  P     0    0.837553  0.627797
  4  Os    0.5  0.5       0.5
  5  Os    0    0         0",P2Os
339,mp-23193,2.384915202033934,5.2602014287952,141.58576781275983,"Full Formula (K1 Cl1)
Reduced Formula: KCl
abc   :   4.513881   4.513881   4.513881
angles:  60.000000  60.000000  60.000000
Sites (2)
  #  SP      a    b     c    magmom
---  ----  ---  ---  ----  --------
  0  K     0    0    -0          -0
  1  Cl    0.5  0.5   0.5         0",KCl
340,mp-23197,7.632177731746155,49.8619766932317,66.58577376789428,"Full Formula (Tl1 I1)
Reduced Formula: TlI
abc   :   4.287598   4.287598   4.287598
angles:  90.000000  90.000000  90.000000
Sites (2)
  #  SP      a    b    c
---  ----  ---  ---  ---
  0  I     0.5  0.5  0.5
  1  Tl    0    0    0",TlI
341,mp-23209,3.017512294520924,7.800905212351606,201.58576304865227,"Full Formula (Sr1 Cl2)
Reduced Formula: SrCl2
abc   :   4.983141   4.983141   4.983141
angles:  60.000000  60.000000  60.000000
Sites (3)
  #  SP       a     b     c
---  ----  ----  ----  ----
  0  Cl    0.75  0.75  0.75
  1  Cl    0.25  0.25  0.25
  2  Sr    0     0     0",SrCl2
342,mp-23214,2.881167387755214,7.127685196103022,257.5857586021519,"Full Formula (Ca2 Cl4)
Reduced Formula: CaCl2
abc   :   4.208036   6.349271   6.505507
angles:  90.000000  90.000000  90.000000
Sites (6)
  #  SP      a        b         c
---  ----  ---  -------  --------
  0  Cl    0.5  0.78209  0.175124
  1  Cl    0.5  0.21791  0.824876
  2  Cl    0    0.71791  0.675124
  3  Cl    0    0.28209  0.324876
  4  Ca    0.5  0.5      0.5
  5  Ca    0    0        0",CaCl2
343,mp-23222,14.830859899620162,28.14925094208588,377.5857490739367,"Full Formula (Li3 Bi1)
Reduced Formula: Li3Bi
abc   :   4.763715   4.763715   4.763715
angles:  60.000000  60.000000  60.000000
Sites (4)
  #  SP       a     b     c
---  ----  ----  ----  ----
  0  Li    0.75  0.75  0.75
  1  Li    0.5   0.5   0.5
  2  Li    0.25  0.25  0.25
  3  Bi    0     0     0",Li3Bi
344,mp-23231,6.559638709573789,13.621385715799926,127.58576892438492,"Full Formula (Ag1 Br1)
Reduced Formula: AgBr
abc   :   4.137727   4.137727   4.137727
angles:  60.000000  60.000000  60.000000
Sites (2)
  #  SP      a    b    c
---  ----  ---  ---  ---
  0  Br    0.5  0.5  0.5
  1  Ag    0    0    0",AgBr
345,mp-23251,2.6188294662973197,5.322539116632217,112.58577011541179,"Full Formula (K1 Br1)
Reduced Formula: KBr
abc   :   4.739791   4.739791   4.739791
angles:  60.000000  60.000000  60.000000
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  K     0    0    0          -0
  1  Br    0.5  0.5  0.5         0",KBr
346,mp-23259,3.570503013316781,12.617052287262116,334.58575248821387,"Full Formula (Li1 Br1)
Reduced Formula: LiBr
abc   :   3.898582   3.898582   3.898582
angles:  60.000000  60.000000  60.000000
Sites (2)
  #  SP      a    b    c
---  ----  ---  ---  ---
  0  Li    0    0    0
  1  Br    0.5  0.5  0.5",LiBr
347,mp-23260,4.5957709074620405,11.70683303998252,106.58577059182257,"Full Formula (Ba8 I16)
Reduced Formula: BaI2
abc   :   5.418864  10.848847  18.051745
angles:  90.160434  90.000000  90.000000
Sites (24)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Ba    0.247956  0.885267  0.127549         0
  1  Ba    0.752176  0.385552  0.122422         0
  2  Ba    0.747956  0.114733  0.372451         0
  3  Ba    0.747824  0.385552  0.622422         0
  4  Ba    0.252176  0.614448  0.377578         0
  5  Ba    0.247824  0.614448  0.877578         0
  6  Ba    0.752044  0.114733  0.872451         0
  7  Ba    0.252044  0.885267  0.627549         0
  8  I     0.750451  0.836182  0.760553         0
  9  I     0.752152  0.663974  0.011695         0
 10  I     0.248334  0.572079  0.679328         0
 11  I     0.250451  0.163818  0.739447         0
 12  I     0.750666  0.072798  0.571077         0
 13  I     0.747848  0.663974  0.511695         0
 14  I     0.748334  0.427921  0.820672         0
 15  I     0.247848  0.336026  0.988305         0
 16  I     0.751666  0.427921  0.320672         0
 17  I     0.252152  0.336026  0.488305         0
 18  I     0.749334  0.072798  0.071077         0
 19  I     0.249549  0.163818  0.239447         0
 20  I     0.749549  0.836182  0.260553         0
 21  I     0.250666  0.927202  0.928923         0
 22  I     0.251666  0.572079  0.179328         0
 23  I     0.249334  0.927202  0.428923         0",BaI2
348,mp-23263,4.643774161343362,9.652606771478457,160.58576630412574,"Full Formula (La2 Br6)
Reduced Formula: LaBr3
abc   :   8.127060   8.127060   4.512217
angles:  90.000000  90.000000 120.000000
Sites (8)
  #  SP           a         b     c
---  ----  --------  --------  ----
  0  Br    0.61088   0.697827  0.75
  1  Br    0.913053  0.61088   0.25
  2  Br    0.38912   0.302173  0.25
  3  Br    0.086947  0.38912   0.75
  4  Br    0.302173  0.913053  0.75
  5  Br    0.697827  0.086947  0.25
  6  La    0.666667  0.333333  0.75
  7  La    0.333333  0.666667  0.25",LaBr3
349,mp-23268,3.487760151821997,7.359366325761198,119.58576955959923,"Full Formula (Na1 I1)
Reduced Formula: NaI
abc   :   4.618818   4.618818   4.618818
angles:  60.000000  60.000000  60.000000
Sites (2)
  #  SP      a    b    c
---  ----  ---  ---  ---
  0  Na    0    0    0
  1  I     0.5  0.5  0.5",NaI
350,mp-23289,2.6848300958602014,8.277260942906416,139.58576797156337,"Full Formula (K1 Cl1)
Reduced Formula: KCl
abc   :   3.839196   3.839196   3.839196
angles:  90.000000  90.000000  90.000000
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  K     0    0    0           0
  1  Cl    0.5  0.5  0.5         0",KCl
351,mp-23295,2.3915740950479694,5.378342490480518,113.58577003600998,"Full Formula (Rb1 Cl1)
Reduced Formula: RbCl
abc   :   4.736716   4.736716   4.736716
angles:  60.000000  60.000000  60.000000
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Cl    0.5  0.5  0.5         1
  1  Rb    0    0    0           1",RbCl
352,mp-23299,2.7491655990357304,7.850166565535072,129.58576876558132,"Full Formula (Rb1 Cl1)
Reduced Formula: RbCl
abc   :   3.996379   3.996379   3.996379
angles:  90.000000  90.000000  90.000000
Sites (2)
  #  SP      a    b    c
---  ----  ---  ---  ---
  0  Cl    0.5  0.5  0.5
  1  Rb    0    0    0",RbCl
353,mp-23302,3.368988304021842,8.10475485372941,69.58577352968891,"Full Formula (Rb1 I1)
Reduced Formula: RbI
abc   :   4.487542   4.487542   4.487542
angles:  90.000000  90.000000  90.000000
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Rb    0    0    0         0.6
  1  I     0.5  0.5  0.5       0.6",RbI
354,mp-23303,3.001097514477855,7.844470516548808,85.58577225926021,"Full Formula (Rb1 Br1)
Reduced Formula: RbBr
abc   :   4.201818   4.201818   4.201818
angles:  90.000000  90.000000  90.000000
Sites (2)
  #  SP      a    b    c
---  ----  ---  ---  ---
  0  Br    0.5  0.5  0.5
  1  Rb    0    0    0",RbBr
355,mp-23349,3.4679533360852988,8.295510940867144,1476.8987630443203,"Full Formula (Bi1 B3 O6)
Reduced Formula: Bi(BO2)3
abc   :   4.414181   4.414181   6.652017
angles:  78.673155  78.673155  72.538751
Sites (10)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  B     0.712743  0.287257  0.5
  1  B     0.801496  0.698304  0.695065
  2  B     0.301696  0.198504  0.304935
  3  O     0.902157  0.525387  0.878037
  4  O     0.402654  0.301645  0.450803
  5  O     0.698355  0.597346  0.549197
  6  O     0.792332  0.024398  0.68048
  7  O     0.975602  0.207668  0.31952
  8  O     0.474613  0.097843  0.121963
  9  Bi    0.979132  0.020868  0",Bi(BO2)3
356,mp-23350,3.3399933981130228,6.473079430861369,336.58575232941024,"Full Formula (Rb2 Pt1 Cl6)
Reduced Formula: Rb2PtCl6
abc   :   7.207645   7.207645   7.207645
angles:  60.000000  60.000000  60.000000
Sites (9)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Cl    0.230835  0.769165  0.769165
  1  Cl    0.230835  0.769165  0.230835
  2  Cl    0.769165  0.230835  0.769165
  3  Cl    0.769165  0.230835  0.230835
  4  Cl    0.769165  0.769165  0.230835
  5  Cl    0.230835  0.230835  0.769165
  6  Rb    0.25      0.25      0.25
  7  Rb    0.75      0.75      0.75
  8  Pt    0         0         0",Rb2PtCl6
357,mp-23353,8.53218709909835,11.112215576380796,146.58576741575087,"Full Formula (Cu2 Hg1 I4)
Reduced Formula: Cu2HgI4
abc   :   6.205830   6.205830   7.670661
angles: 113.890908 113.890908  89.826198
Sites (7)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Cu    0.248871  0.749513  0.500995
  1  Cu    0.749513  0.248871  0.500995
  2  Hg    0.501785  0.501785  0.999953
  3  I     0.097724  0.632329  0.7317
  4  I     0.368363  0.368363  0.267499
  5  I     0.632329  0.097724  0.7317
  6  I     0.901415  0.901415  0.267157",Cu2HgI4
358,mp-23364,2.7526968767771494,7.6465688147576305,361.5857503443654,"Full Formula (Cs2 Li2 Cl4)
Reduced Formula: CsLiCl2
abc   :   4.946909   4.946909   9.649078
angles:  90.000000  90.000000  90.000000
Sites (8)
  #  SP       a     b         c
---  ----  ----  ----  --------
  0  Li    0.25  0.25  0.084608
  1  Li    0.75  0.75  0.915392
  2  Cl    0.75  0.75  0.669638
  3  Cl    0.25  0.25  0.330362
  4  Cl    0.75  0.25  0
  5  Cl    0.25  0.75  0
  6  Cs    0.75  0.75  0.303809
  7  Cs    0.25  0.25  0.696191",CsLiCl2
359,mp-23405,4.23435895504112,8.457468502313143,213.58576209583072,"Full Formula (Cs2 Te1 Br6)
Reduced Formula: Cs2TeBr6
abc   :   7.961042   7.961042   7.961042
angles:  60.000000  60.000000  60.000000
Sites (9)
  #  SP          a        b        c
---  ----  -------  -------  -------
  0  Br    0.24385  0.75615  0.75615
  1  Br    0.24385  0.75615  0.24385
  2  Br    0.75615  0.24385  0.75615
  3  Br    0.75615  0.24385  0.24385
  4  Br    0.75615  0.75615  0.24385
  5  Br    0.24385  0.24385  0.75615
  6  Te    0        0        0
  7  Cs    0.75     0.75     0.75
  8  Cs    0.25     0.25     0.25",Cs2TeBr6
360,mp-23406,3.2413122784763204,5.676550401584718,332.5857526470174,"Full Formula (Cs2 Pt1 Cl6)
Reduced Formula: Cs2PtCl6
abc   :   7.510477   7.510477   7.510477
angles:  60.000000  60.000000  60.000000
Sites (9)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Cl    0.221715  0.778285  0.778285
  1  Cl    0.221715  0.778285  0.221715
  2  Cl    0.778285  0.221715  0.778285
  3  Cl    0.778285  0.221715  0.221715
  4  Cl    0.778285  0.778285  0.221715
  5  Cl    0.221715  0.221715  0.778285
  6  Cs    0.25      0.25      0.25
  7  Cs    0.75      0.75      0.75
  8  Pt    0         0         0",Cs2PtCl6
361,mp-23425,3.345428318575067,6.895649334789431,269.5857576493304,"Full Formula (Cs2 Pb1 Cl6)
Reduced Formula: Cs2PbCl6
abc   :   7.667245   7.667246   7.667245
angles:  60.000000  60.000000  60.000000
Sites (9)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Cl    0.237277  0.762723  0.762723
  1  Cl    0.237277  0.762723  0.237277
  2  Cl    0.762723  0.237277  0.762723
  3  Cl    0.762723  0.237277  0.237277
  4  Cl    0.762723  0.762723  0.237277
  5  Cl    0.237277  0.237277  0.762723
  6  Cs    0.75      0.75      0.75
  7  Cs    0.25      0.25      0.25
  8  Pb    0         0         0",Cs2PbCl6
362,mp-23432,3.0487614713997373,8.706986394755955,283.58575653770527,"Full Formula (Ba2 Cl2 F2)
Reduced Formula: BaClF
abc   :   4.461107   4.461107   7.348872
angles:  90.000000  90.000000  90.000000
Sites (6)
  #  SP       a     b         c
---  ----  ----  ----  --------
  0  F     0.75  0.25  0
  1  F     0.25  0.75  0
  2  Cl    0.25  0.25  0.647075
  3  Cl    0.75  0.75  0.352925
  4  Ba    0.75  0.75  0.79442
  5  Ba    0.25  0.25  0.20558",BaClF
363,mp-23465,3.3967762086828794,7.5278834087150654,275.58575717291956,"Full Formula (Cs2 Te1 Cl6)
Reduced Formula: Cs2TeCl6
abc   :   7.676383   7.676383   7.676383
angles:  60.000000  60.000000  60.000000
Sites (9)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Cl    0.236693  0.763307  0.763307
  1  Cl    0.236693  0.763307  0.236693
  2  Cl    0.763307  0.236693  0.763307
  3  Cl    0.763307  0.236693  0.236693
  4  Cl    0.763307  0.763307  0.236693
  5  Cl    0.236693  0.236693  0.763307
  6  Te    0         0         0
  7  Cs    0.25      0.25      0.25
  8  Cs    0.75      0.75      0.75",Cs2TeCl6
364,mp-23484,12.659511067086534,18.89129213793348,335.58575240881197,"Full Formula (Cs2 Au2 Cl6)
Reduced Formula: CsAuCl3
abc   :   7.599889   7.599889   7.807103
angles: 119.125823 119.125823  90.000000
Sites (10)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Cl    0.295171  0.295171  0.590342
  1  Cl    0.704829  0.704829  0.409658
  2  Cl    0.780333  0.780333  0
  3  Cl    0.219667  0.780333  0
  4  Cl    0.219667  0.219667  0
  5  Cl    0.780333  0.219667  0
  6  Cs    0.75      0.25      0.5
  7  Cs    0.25      0.75      0.5
  8  Au    0.5       0.5       0
  9  Au    0         0         0",CsAuCl3
365,mp-23485,6.117278717235362,9.10967354674498,116.58576979780462,"Full Formula (Ag2 Hg1 I4)
Reduced Formula: Ag2HgI4
abc   :   6.536093   6.536093   8.042111
angles: 113.976804 113.976804  90.000000
Sites (7)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Ag    0.25      0.75      0.5
  1  Ag    0.5       0.5       0
  2  I     0.870017  0.889599  0.259976
  3  I     0.110401  0.610041  0.740024
  4  I     0.389959  0.370377  0.259976
  5  I     0.629623  0.129983  0.740024
  6  Hg    0         0         0",Ag2HgI4
366,mp-23550,2.3067646265909185,6.032999744881222,508.5857386723019,"Full Formula (K2 Br2 F8)
Reduced Formula: KBrF4
abc   :   6.301483   6.301483   7.190988
angles: 115.985991 115.985991  90.000000
Sites (12)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  F     0.967663  0.467663  0.242979
  1  F     0.724684  0.224684  0.757021
  2  F     0.032337  0.532337  0.757021
  3  F     0.224684  0.032337  0.757021
  4  F     0.275316  0.775316  0.242979
  5  F     0.467663  0.275316  0.242979
  6  F     0.775316  0.967663  0.242979
  7  F     0.532337  0.724684  0.757021
  8  K     0.25      0.25      0.5
  9  K     0.75      0.75      0.5
 10  Br    0         0.5       0
 11  Br    0.5       0         0",KBrF4
367,mp-23703,4.751772938395468,14.348410762914307,1045.5856960335393,"Full Formula (Li1 H1)
Reduced Formula: LiH
abc   :   2.828550   2.828550   2.828550
angles:  60.000000  60.000000  60.000000
Sites (2)
  #  SP      a     b     c    magmom
---  ----  ---  ----  ----  --------
  0  Li    0    -0    -0          -0
  1  H     0.5   0.5   0.5        -0",LiH
368,mp-2371,17.192620064318493,25.023437230587355,223.58576130181282,"Full Formula (Ga2 Te5)
Reduced Formula: Ga2Te5
abc   :   6.768546   6.768546   6.768546
angles: 105.381848 105.381848 118.001758
Sites (7)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Ga    0.25      0.75      0.5
  1  Ga    0.75      0.25      0.5
  2  Te    0.177878  0.673824  0.851702
  3  Te    0.822122  0.326176  0.148298
  4  Te    0.673824  0.822122  0.495946
  5  Te    0.326176  0.177878  0.504054
  6  Te    0         0         0",Ga2Te5
369,mp-23737,3.7053240462441193,9.213692268752414,1362.585670863171,"Full Formula (K1 Mg1 H3)
Reduced Formula: KMgH3
abc   :   4.023566   4.023566   4.023566
angles:  90.000000  90.000000  90.000000
Sites (5)
  #  SP      a    b    c
---  ----  ---  ---  ---
  0  H     0.5  0    0.5
  1  H     0.5  0.5  0
  2  H     0    0.5  0.5
  3  Mg    0.5  0.5  0.5
  4  K     0    0    0",KMgH3
370,mp-23804,5.628674232113861,16.87602213811866,1943.585624730729,"Full Formula (Mg2 Fe1 H6)
Reduced Formula: Mg2FeH6
abc   :   4.538008   4.538008   4.538008
angles:  60.000000  60.000000  60.000000
Sites (9)
  #  SP            a          b         c    magmom
---  ----  ---------  ---------  --------  --------
  0  Mg     0.25       0.25      0.25             0
  1  Mg     0.75       0.75      0.75            -0
  2  Fe    -0         -0         0                0
  3  H      0.756923   0.243077  0.243077        -0
  4  H      0.756923   0.243077  0.756923        -0
  5  H      0.756923   0.756923  0.243077         0
  6  H      0.243077   0.756923  0.756923        -0
  7  H      0.243077   0.756923  0.243077        -0
  8  H      0.243077   0.243077  0.756923         0",Mg2FeH6
371,mp-23818,5.3088861647561085,13.86887752534015,1013.5856985743968,"Full Formula (Ba1 Li1 H3)
Reduced Formula: BaLiH3
abc   :   4.018758   4.018758   4.018758
angles:  90.000000  90.000000  90.000000
Sites (5)
  #  SP      a    b    c
---  ----  ---  ---  ---
  0  H     0.5  0    0.5
  1  H     0.5  0.5  0
  2  H     0    0.5  0.5
  3  Li    0.5  0.5  0.5
  4  Ba    0    0    0",BaLiH3
