,formula,gfa
5365,Zr9Cu91,0
5366,Zr9Fe91,1
5367,Zr9Ge91,0
5368,Zr9Ni91,0
5369,Zr9Pd91,0
5370,Zr9Pt91,0
5371,Zr9Rh91,0
5372,Zr9Ti91,0
5373,Zr90Al10,0
5374,Zr90Be10,0
5375,Zr90Co10,0
5376,Zr90Cu10,0
5377,Zr90Fe10,0
5378,Zr90Ge10,0
5379,Zr90Ni10,0
5380,Zr90Pd10,0
5381,Zr90Pt10,0
5382,Zr90Rh10,0
5383,Zr90Ti10,0
5384,Zr91Al9,0
5385,Zr91Be9,0
5386,Zr91Co9,0
5387,Zr91Cu9,0
5388,Zr91Fe9,0
5389,Zr91Ge9,0
5390,Zr91Ni9,0
5391,Zr91Pd9,0
5392,Zr91Pt9,0
5393,Zr91Rh9,0
5394,Zr91Ti9,0
5395,Zr92Al8,0
5396,Zr92Be8,0
5397,Zr92Co8,0
5398,Zr92Cu8,0
5399,Zr92Fe8,0
5400,Zr92Ge8,0
5401,Zr92Ni8,0
5402,Zr92Pd8,0
5403,Zr92Pt8,0
5404,Zr92Rh8,0
5405,Zr92Ti8,0
5406,Zr93Al7,0
5407,Zr93Be7,0
5408,Zr93Co7,0
5409,Zr93Cu7,0
5410,Zr93Fe7,0
5411,Zr93Ge7,0
5412,Zr93Ni7,0
5413,Zr93Pd7,0
5414,Zr93Pt7,0
5415,Zr93Rh7,0
5416,Zr93Ti7,0
5417,Zr94Al6,0
5418,Zr94Be6,0
5419,Zr94Co6,0
5420,Zr94Cu6,0
5421,Zr94Fe6,0
5422,Zr94Ge6,0
5423,Zr94Ni6,0
5424,Zr94Pd6,0
5425,Zr94Pt6,0
5426,Zr94Rh6,0
5427,Zr94Ti6,0
5428,Zr95Al5,0
5429,Zr95Be5,0
5430,Zr95Co5,0
5431,Zr95Cu5,0
5432,Zr95Fe5,0
5433,Zr95Ge5,0
5434,Zr95Ni5,0
5435,Zr95Pd5,0
5436,Zr95Pt5,0
5437,Zr95Rh5,0
5438,Zr95Ti5,0
5439,Zr96Al4,0
5440,Zr96Be4,0
5441,Zr96Co4,0
5442,Zr96Cu4,0
5443,Zr96Fe4,0
5444,Zr96Ge4,0
5445,Zr96Ni4,0
5446,Zr96Pd4,0
5447,Zr96Pt4,0
5448,Zr96Rh4,0
5449,Zr96Ti4,0
5450,Zr97Al3,0
5451,Zr97Be3,0
5452,Zr97Co3,0
5453,Zr97Cu3,0
5454,Zr97Fe3,0
5455,Zr97Ge3,0
5456,Zr97Ni3,0
5457,Zr97Pd3,0
5458,Zr97Pt3,0
5459,Zr97Rh3,0
5460,Zr97Ti3,0
5461,Zr98Al2,0
5462,Zr98Be2,0
5463,Zr98Co2,0
5464,Zr98Cu2,0
5465,Zr98Fe2,0
5466,Zr98Ge2,0
5467,Zr98Ni2,0
5468,Zr98Pd2,0
5469,Zr98Pt2,0
5470,Zr98Rh2,0
5471,Zr98Ti2,0
5472,Zr99Al1,0
5473,Zr99Be1,0
5474,Zr99Co1,0
5475,Zr99Cu1,0
5476,Zr99Fe1,0
5477,Zr99Ge1,0
5478,Zr99Ni1,0
5479,Zr99Pd1,0
5480,Zr99Pt1,0
5481,Zr99Rh1,0
5482,Zr99Ti1,0
