,material_id,formula,nsites,point_group,space_group,volume,structure,eij_max,v_max,piezoelectric_tensor
291,mp-777130,Li2FeF4,7.0,-4,82.0,99.7554327066,"Full Formula (Li2 Fe1 F4)
Reduced Formula: Li2FeF4
abc   :   4.886303   5.421647   4.886303
angles:  63.215951  90.000000 116.784049
Sites (7)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Li    0.5       0         0.5
  1  Li    0.75      0.5       0.75
  2  Fe    0         0         0
  3  F     0.402675  0.215591  0.111136
  4  F     0.673273  0.784409  0.402675
  5  F     0.812916  0.215591  0.673273
  6  F     0.111136  0.784409  0.812916",0.172302,"[1.0, 1.0, 1.0]","[[ 0.        0.        0.        0.210005  0.01166   0.      ]
 [ 0.        0.        0.       -0.01166   0.210005  0.      ]
 [ 0.02449  -0.02449   0.        0.        0.        0.4753  ]]"
292,mp-29403,GaCuI4,6.0,-4,82.0,242.607027985,"Full Formula (Ga1 Cu1 I4)
Reduced Formula: GaCuI4
abc   :   6.507618   6.507619   7.347994
angles: 116.283693 116.283689  89.999992
Sites (6)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Cu    0.5       0.5       0
  1  Ga    0.25      0.75      0.5
  2  I     0.603392  0.633454  0.755412
  3  I     0.878042  0.396608  0.244588
  4  I     0.366546  0.84798   0.244588
  5  I     0.15202   0.121958  0.755412",0.020387,"[1.0, -0.4, 0.8]","[[ 0.       0.       0.      -0.0484   0.02275  0.     ]
 [ 0.       0.       0.      -0.02275 -0.0484   0.     ]
 [ 0.0176  -0.0176   0.       0.       0.       0.02768]]"
293,mp-540284,CuPO4,6.0,-4,82.0,77.83670538289999,"Full Formula (Cu1 P1 O4)
Reduced Formula: CuPO4
abc   :   5.479484   4.661868   5.479484
angles:  54.006605  90.000000  54.006605
Sites (6)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Cu    0         0         0
  1  O     0.219241  0.170848  0.048972
  2  O     0.21982   0.829152  0.780759
  3  O     0.609911  0.170848  0.78018
  4  O     0.951028  0.829152  0.390089
  5  P     0.25      0.5       0.75",0.19955699999999998,"[1.0, 0.0, 0.7142900000000001]","[[ 0.       0.       0.      -0.06025  0.55727  0.     ]
 [ 0.       0.       0.      -0.55727 -0.06025  0.     ]
 [-0.03877  0.03877  0.       0.       0.       0.05278]]"
294,mp-23485,Ag2HgI4,7.0,-4,82.0,281.162297954,"Full Formula (Ag2 Hg1 I4)
Reduced Formula: Ag2HgI4
abc   :   6.536093   6.536093   8.042111
angles: 113.976804 113.976803  90.000000
Sites (7)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Ag    0.25      0.75      0.5
  1  Ag    0.5       0.5       0
  2  I     0.870017  0.889599  0.259976
  3  I     0.110401  0.610041  0.740024
  4  I     0.389959  0.370377  0.259976
  5  I     0.629623  0.129983  0.740024
  6  Hg    0         0         0",0.089257,"[1.0, -0.7142900000000001, 0.8571400000000001]","[[ 0.        0.        0.       -0.143885  0.03381   0.      ]
 [ 0.        0.        0.       -0.03381  -0.143885  0.      ]
 [ 0.02475  -0.02475   0.        0.        0.       -0.16243 ]]"
295,mp-16337,Ga2HgTe4,7.0,-4,82.0,236.18381062900002,"Full Formula (Ga2 Hg1 Te4)
Reduced Formula: Ga2HgTe4
abc   :   6.266078   6.266078   7.471004
angles: 114.794181 114.794176  89.999997
Sites (7)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Ga    0.5       0.5       0
  1  Ga    0.25      0.75      0.5
  2  Te    0.415102  0.391475  0.277562
  3  Te    0.608525  0.13754   0.722438
  4  Te    0.113913  0.584898  0.722438
  5  Te    0.86246   0.886087  0.277562
  6  Hg    0         0         0",0.043711,"[1.0, 0.8571400000000001, 1.0]","[[ 0.        0.        0.       -0.065135  0.01674   0.      ]
 [ 0.        0.        0.       -0.01674  -0.065135  0.      ]
 [-0.03439   0.03439   0.        0.        0.       -0.09489 ]]"
296,mp-15777,Zn(GaTe2)2,7.0,-4,82.0,221.74431781200002,"Full Formula (Zn1 Ga2 Te4)
Reduced Formula: Zn(GaTe2)2
abc   :   6.072986   6.072986   7.388474
angles: 114.266219 114.266227  89.999996
Sites (7)
  #  SP           a         b        c
---  ----  --------  --------  -------
  0  Zn    0         0         0
  1  Ga    0.5       0.5       0
  2  Ga    0.25      0.75      0.5
  3  Te    0.400362  0.369313  0.26679
  4  Te    0.102523  0.599638  0.73321
  5  Te    0.630687  0.133572  0.73321
  6  Te    0.866428  0.897477  0.26679",0.037002,"[1.0, 0.14286000000000001, 0.7142900000000001]","[[ 0.        0.        0.       -0.01522  -0.052335  0.      ]
 [ 0.        0.        0.        0.052335 -0.01522   0.      ]
 [-0.039325  0.039325  0.        0.        0.       -0.0277  ]]"
297,mp-21374,Cd(InTe2)2,7.0,-4,82.0,261.197814024,"Full Formula (Cd1 In2 Te4)
Reduced Formula: Cd(InTe2)2
abc   :   6.424238   6.424237   7.790382
angles: 114.350562 114.350561  89.999996
Sites (7)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Cd    0         0         0
  1  In    0.5       0.5       0
  2  In    0.25      0.75      0.5
  3  Te    0.410673  0.368018  0.273675
  4  Te    0.094343  0.589327  0.726325
  5  Te    0.631982  0.136998  0.726325
  6  Te    0.863002  0.905657  0.273675",0.06697,"[1.0, 0.6000000000000001, 0.8]","[[ 0.        0.        0.       -0.09251  -0.044305  0.      ]
 [ 0.        0.        0.        0.044305 -0.09251   0.      ]
 [-0.041255  0.041255  0.        0.        0.       -0.11834 ]]"
298,mp-19765,In2HgTe4,7.0,-4,82.0,261.562757546,"Full Formula (In2 Hg1 Te4)
Reduced Formula: In2HgTe4
abc   :   6.413497   6.413496   7.810432
angles: 114.240803 114.240804  89.999993
Sites (7)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  In    0.25      0.75      0.5
  1  In    0.5       0.5       0
  2  Te    0.861757  0.907146  0.274766
  3  Te    0.413009  0.36762   0.274766
  4  Te    0.092854  0.586991  0.725234
  5  Te    0.63238   0.138243  0.725234
  6  Hg    0         0         0",0.068256,"[1.0, 0.8571400000000001, 1.0]","[[ 0.        0.        0.       -0.100455 -0.005515  0.      ]
 [ 0.        0.        0.        0.005515 -0.100455  0.      ]
 [-0.027065  0.027065  0.        0.        0.       -0.14913 ]]"
299,mp-20832,Zn(InTe2)2,7.0,-4,82.0,245.89683480000002,"Full Formula (Zn1 In2 Te4)
Reduced Formula: Zn(InTe2)2
abc   :   6.238262   6.238262   7.706072
angles: 113.876260 113.876261  89.999996
Sites (7)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Zn    0         0         0
  1  In    0.5       0.5       0
  2  In    0.25      0.75      0.5
  3  Te    0.39677   0.345362  0.263605
  4  Te    0.081757  0.60323   0.736395
  5  Te    0.654638  0.133165  0.736395
  6  Te    0.866835  0.918243  0.263605",0.061121,"[1.0, 0.5, 0.75]","[[ 0.        0.        0.       -0.089285 -0.051705  0.      ]
 [ 0.        0.        0.        0.051705 -0.089285  0.      ]
 [-0.036775  0.036775  0.        0.        0.       -0.08643 ]]"
300,mp-13949,Cd(GaTe2)2,7.0,-4,82.0,236.35979968700002,"Full Formula (Cd1 Ga2 Te4)
Reduced Formula: Cd(GaTe2)2
abc   :   6.272692   6.272691   7.467177
angles: 114.835703 114.835700  90.000005
Sites (7)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Ga    0.25      0.75      0.5
  1  Ga    0.5       0.5       0
  2  Cd    0         0         0
  3  Te    0.413038  0.391181  0.276185
  4  Te    0.114996  0.586962  0.723815
  5  Te    0.608819  0.136854  0.723815
  6  Te    0.863146  0.885004  0.276185",0.039887,"[1.0, 0.42857000000000006, 0.7142900000000001]","[[ 0.        0.        0.       -0.04109  -0.024795  0.      ]
 [ 0.        0.        0.        0.024795 -0.04109   0.      ]
 [-0.04438   0.04438   0.        0.        0.       -0.07331 ]]"
301,mp-26477,LiCuPO4,7.0,-4,82.0,84.50865036319999,"Full Formula (Li1 Cu1 P1 O4)
Reduced Formula: LiCuPO4
abc   :   4.975065   4.902366   4.975065
angles:  59.508222  90.000000 120.491778
Sites (7)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Li    0.5       0         0.5
  1  Cu    0         0         0
  2  P     0.75      0.5       0.75
  3  O     0.698053  0.757032  0.436739
  4  O     0.806229  0.242968  0.698053
  5  O     0.436739  0.242968  0.058979
  6  O     0.058979  0.757032  0.806229",0.183785,"[1.0, 0.4, 0.8]","[[ 0.       0.       0.       0.04468  0.2786   0.     ]
 [ 0.       0.       0.      -0.2786   0.04468  0.     ]
 [ 0.04648 -0.04648  0.       0.       0.       0.61495]]"
302,mp-39249,BaLaMgRuO6,10.0,-4,82.0,130.761771818,"Full Formula (Ba1 La1 Mg1 Ru1 O6)
Reduced Formula: BaLaMgRuO6
abc   :   5.664770   5.664732   5.714354
angles: 119.714954 119.720368  89.999469
Sites (10)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Ba    0.749993  0.249967  0.5
  1  La    0.250065  0.749861  0.499983
  2  Mg    0.999828  0.000261  0.999977
  3  O     0.256633  0.256692  0.513239
  4  O     0.22772   0.320468  0.034769
  5  O     0.285748  0.772253  0.965235
  6  O     0.743363  0.743347  0.486768
  7  O     0.679562  0.192919  0.965253
  8  O     0.807069  0.71427   0.034768
  9  Ru    0.50002   0.499964  9e-06",0.484918,"[1.0, 0.4, 0.8]","[[ 0.        0.        0.       -0.67435  -0.502095  0.      ]
 [ 0.        0.        0.        0.502095 -0.67435   0.      ]
 [-0.479775  0.479775  0.        0.        0.       -0.24892 ]]"
303,mp-677191,BaLaZnRuO6,10.0,-4,82.0,131.76632341799998,"Full Formula (Ba1 La1 Zn1 Ru1 O6)
Reduced Formula: BaLaZnRuO6
abc   :   5.657609   5.657655   5.740055
angles: 119.526200 119.522183  89.998682
Sites (10)
  #  SP            a         b          c
---  ----  ---------  --------  ---------
  0  Ba     0.749992  0.250008   0.49999
  1  La     0.249999  0.749967   0.499999
  2  Zn    -4.1e-05   7e-06     -1.5e-05
  3  Ru     0.500171  0.499885   0.000116
  4  O      0.25739   0.257463   0.514789
  5  O      0.226339  0.32922    0.039998
  6  O      0.289152  0.773693   0.959974
  7  O      0.742604  0.74257    0.485139
  8  O      0.670715  0.186361   0.959955
  9  O      0.813678  0.710825   0.040056",0.336214,"[1.0, 0.4, 0.8]","[[ 0.        0.        0.       -0.48579  -0.332355  0.      ]
 [ 0.        0.        0.        0.332355 -0.48579   0.      ]
 [-0.268175  0.268175  0.        0.        0.       -0.30462 ]]"
304,mp-632402,LiCaUF8,11.0,-4,82.0,154.801865816,"Full Formula (Li1 Ca1 U1 F8)
Reduced Formula: LiCaUF8
abc   :   6.658713   6.658713   6.658713
angles: 133.055720 133.055720  68.566656
Sites (11)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Li    0         0         0
  1  Ca    0.25      0.75      0.5
  2  U     0.5       0.5       0
  3  F     0.203578  0.748206  0.105597
  4  F     0.642608  0.097981  0.894403
  5  F     0.902019  0.796422  0.544627
  6  F     0.251794  0.357392  0.455373
  7  F     0.140761  0.183368  0.627631
  8  F     0.555737  0.51313   0.372369
  9  F     0.48687   0.859239  0.042608
 10  F     0.816632  0.444263  0.957392",0.06500800000000001,"[1.0, 0.8571400000000001, 1.0]","[[ 0.        0.        0.       -0.256675 -0.11079   0.      ]
 [ 0.        0.        0.        0.11079  -0.256675  0.      ]
 [ 0.08518  -0.08518   0.        0.        0.        0.17829 ]]"
305,mp-643431,AgH4WS4N,11.0,-4,82.0,196.720604599,"Full Formula (Ag1 H4 W1 S4 N1)
Reduced Formula: AgH4WS4N
abc   :   6.480090   6.480090   6.480090
angles: 102.043128 102.043128 125.640966
Sites (11)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Ag    0.75      0.25      0.5
  1  H     0.384     0.503508  0.086765
  2  H     0.416742  0.297234  0.913235
  3  H     0.702766  0.616     0.119508
  4  H     0.496492  0.583258  0.880492
  5  W     0.25      0.75      0.5
  6  S     0.257919  0.834708  0.184023
  7  S     0.650685  0.073896  0.815977
  8  S     0.926104  0.742081  0.576789
  9  S     0.165292  0.349315  0.423211
 10  N     0.5       0.5       0",0.028855000000000002,"[1.0, -0.25, 0.75]","[[ 0.        0.        0.        0.00339   0.01997   0.      ]
 [ 0.        0.        0.       -0.01997   0.00339   0.      ]
 [ 0.045235 -0.045235  0.        0.        0.       -0.08105 ]]"
306,mp-565669,Cr2AgBiO8,12.0,-4,82.0,156.204362836,"Full Formula (Cr2 Ag1 Bi1 O8)
Reduced Formula: Cr2AgBiO8
abc   :   5.139698   5.139697   6.940711
angles: 111.731484 111.731479  90.000003
Sites (12)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Cr    0.25      0.75      0.5
  1  Cr    0         0         0
  2  Ag    0.75      0.25      0.5
  3  Bi    0.5       0.5       0
  4  O     0.929058  0.54799   0.339739
  5  O     0.320237  0.205466  0.150332
  6  O     0.208251  0.070942  0.660261
  7  O     0.45201   0.589319  0.660261
  8  O     0.794534  0.169905  0.849668
  9  O     0.410681  0.791749  0.339739
 10  O     0.055133  0.679763  0.849668
 11  O     0.830095  0.944867  0.150332",1.064162,"[1.0, -0.14286000000000001, 0.7142900000000001]","[[ 0.        0.        0.       -0.22163   2.608665  0.      ]
 [ 0.        0.        0.       -2.608665 -0.22163   0.      ]
 [ 0.152485 -0.152485  0.        0.        0.       -0.37153 ]]"
307,mp-554151,SiO2,12.0,-4,82.0,193.642030564,"Full Formula (Si4 O8)
Reduced Formula: SiO2
abc   :   5.014692   6.700785   6.701009
angles:  81.950538  68.023758  68.027788
Sites (12)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Si    0.803947  0.352064  0.002122
  1  Si    0.193929  0.002097  0.647967
  2  Si    0.843974  0.997892  0.352027
  3  Si    0.158109  0.647935  0.997872
  4  O     0.914844  0.52294   0.069815
  5  O     0.562225  0.930185  0.522929
  6  O     0.015354  0.069806  0.477072
  7  O     0.093011  0.792487  0.198789
  8  O     0.084212  0.207528  0.801213
  9  O     0.708183  0.198825  0.207562
 10  O     0.507594  0.477039  0.930204
 11  O     0.114618  0.801203  0.79243",0.068373,"[1.0, 0.0, 0.7142900000000001]","[[ 0.        0.        0.        0.006855 -0.13981   0.      ]
 [ 0.        0.        0.        0.13981   0.006855  0.      ]
 [-0.03784   0.03784   0.        0.        0.       -0.02604 ]]"
308,mp-16577,Li2CaHfF8,12.0,-4,82.0,142.168093694,"Full Formula (Li2 Ca1 Hf1 F8)
Reduced Formula: Li2CaHfF8
abc   :   5.176644   5.176599   6.445458
angles: 113.674690 113.675271  90.002825
Sites (12)
  #  SP           a         b          c
---  ----  --------  --------  ---------
  0  Li    0.249969  0.749979   0.499986
  1  Li    0.499974  0.499985   9e-06
  2  F     0.606897  0.009029   0.639646
  3  F     0.119888  0.262832   0.821197
  4  F     0.990998  0.967334   0.360393
  5  F     0.369483  0.393132   0.360291
  6  F     0.03272   0.630595   0.63969
  7  F     0.73729   0.29876    0.1788
  8  F     0.701173  0.558311   0.821118
  9  F     0.441627  0.880079   0.178879
 10  Ca    0.999991  0.999977  -1e-05
 11  Hf    0.74999   0.249987   0.500001",0.036143,"[1.0, -0.14286000000000001, 0.7142900000000001]","[[ 0.        0.        0.        0.077985 -0.046315  0.      ]
 [ 0.        0.        0.        0.046315  0.077985  0.      ]
 [-0.04583   0.04583   0.        0.        0.       -0.11709 ]]"
309,mp-10161,KZnSb,3.0,-6m2,187.0,98.4395674811,"Full Formula (K1 Zn1 Sb1)
Reduced Formula: KZnSb
abc   :   4.568677   4.568678   5.445755
angles:  90.000000  90.000000 120.000001
Sites (3)
  #  SP           a         b    c
---  ----  --------  --------  ---
  0  K     0         0         0
  1  Zn    0.333333  0.666667  0.5
  2  Sb    0.666667  0.333333  0.5",0.21684,"[0.0, 1.0, 0.0]","[[ 0.       0.       0.       0.       0.      -0.21684]
 [-0.21684  0.21684  0.       0.       0.       0.     ]
 [ 0.       0.       0.       0.       0.       0.     ]]"
310,mp-10615,BaLiP,3.0,-6m2,187.0,77.059930082,"Full Formula (Ba1 Li1 P1)
Reduced Formula: BaLiP
abc   :   4.433496   4.433496   4.526946
angles:  90.000000  90.000000 120.000001
Sites (3)
  #  SP           a         b    c
---  ----  --------  --------  ---
  0  Li    0.333333  0.666667  0.5
  1  P     0.666667  0.333333  0.5
  2  Ba    0         0         0",0.38716300000000003,"[0.0, 1.0, 0.0]","[[ 0.          0.          0.          0.          0.          0.38716333]
 [ 0.38716333 -0.38716333  0.          0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.        ]]"
311,mp-10616,BaLiAs,3.0,-6m2,187.0,83.0265559849,"Full Formula (Ba1 Li1 As1)
Reduced Formula: BaLiAs
abc   :   4.555164   4.555164   4.620388
angles:  90.000000  90.000000 119.999998
Sites (3)
  #  SP           a         b    c
---  ----  --------  --------  ---
  0  Li    0.333333  0.666667  0.5
  1  As    0.666667  0.333333  0.5
  2  Ba    0         0         0",0.35139000000000004,"[0.0, 1.0, 0.0]","[[ 0.       0.       0.       0.       0.       0.35139]
 [ 0.35139 -0.35139  0.       0.       0.       0.     ]
 [ 0.       0.       0.       0.       0.       0.     ]]"
312,mp-10614,SrLiP,3.0,-6m2,187.0,68.0403361475,"Full Formula (Sr1 Li1 P1)
Reduced Formula: SrLiP
abc   :   4.295482   4.295482   4.258062
angles:  90.000000  90.000000 120.000004
Sites (3)
  #  SP           a         b    c
---  ----  --------  --------  ---
  0  Li    0.333333  0.666667  0.5
  1  P     0.666667  0.333333  0.5
  2  Sr    0         0         0",0.62025,"[0.0, 1.0, 0.0]","[[ 0.       0.       0.       0.       0.       0.62025]
 [ 0.62025 -0.62025  0.       0.       0.       0.     ]
 [ 0.       0.       0.       0.       0.       0.     ]]"
313,mp-24012,HoHSe,3.0,-6m2,187.0,49.319385409700004,"Full Formula (Ho1 H1 Se1)
Reduced Formula: HoHSe
abc   :   3.823046   3.823046   3.896440
angles:  90.000000  90.000000 120.000000
Sites (3)
  #  SP           a         b    c
---  ----  --------  --------  ---
  0  H     0.333333  0.666667  0.5
  1  Se    0         0         0
  2  Ho    0.666667  0.333333  0.5",0.34869,"[0.0, 1.0, 0.0]","[[ 0.       0.       0.       0.       0.      -0.34869]
 [-0.34869  0.34869  0.       0.       0.       0.     ]
 [ 0.       0.       0.       0.       0.       0.     ]]"
